paper_id,sentence_id,sentence
2509.14647,2509.14647_S010,"Workflow & Task Gaps: Breakdowns in the execution of multi-step tasks, such as the loss of conversational context, goal drift, inefficient or redundant actions, and failures in task orchestration."
2509.14647,2509.14647_S011,"Reflection Gaps: A meta-level category for failures in the agent's introspective or planning capabilities, such as a lack of self-correction after an error or taking action without evidence of reasoning"
2509.14647,2509.14647_S012,"in the Planning Phase, the agent uses an LLM to generate a structured, explicit strategy for the task at hand"
2509.14647,2509.14647_S013,"in the Execution Phase, the agent provides this strategy back to the LLM as a directive for performing the actual analysis."
2509.14647,2509.14647_S014,"Before initiating analysis on a new trace, the agent queries its memory stores for relevant prior knowledge."
2509.14647,2509.14647_S015,"This retrieved context is then injected directly into the prompts used during the plan-and-execute cycle, priming the LLM with historical context and learned heuristics to guide its analysis."
2509.14647,2509.14647_S016,"It correctly identifies the same tool misuse but also uncovers a Hallucination where the agent invents a final answer, and a Lack of Self-Correction as it repeatedly fails to use the tool correctly before fabricating the result."
2509.14647,2509.14647_S017,"It precisely identified moments where a sub-agent, after receiving an error from a tool, would immediately retry the exact same failed action without modifying its parameters or approach."
2509.17158,2509.17158_S001,"ARE provides simple abstractions to build complex and diverse environments, each with their own rules, tools, content, and verifiers"
2509.17158,2509.17158_S002,"Gaia2 requires agents to handle ambiguities and noise, adapt to dynamic environments, collaborate with other agents, and operate under temporal constraints."
2509.17158,2509.17158_S003,"Gaia2 runs asynchronously, surfacing new failure modes that are invisible in static settings."
2509.17158,2509.17158_S004,"stronger reasoning often comes at the cost of efficiency, and budget scaling curves plateau"
2509.17158,2509.17158_S005,"ARE environments are event-based, time-driven simulations, that run asynchronously from the agent and the user."
2509.17158,2509.17158_S006,"Whether initiated by agent or user, interactions happen through the same interfaces and can be either tool calls, or tool output/notification observations."
2509.17158,2509.17158_S007,Apps are stateful API interfaces that typically interact with a data source.
2509.17158,2509.17158_S008,"ARE classifies tools into two types via decorators: read, which only read app states (e.g., search_emails), and write, which modify app states (e.g., send_email)."
2509.17158,2509.17158_S009,"AgentUserInterface is the communication channel between users and agents: messages are tool calls, and user messages generate notifications that agents can process asynchronously."
2509.17158,2509.17158_S010,"When any wait tool is invoked, the simulation accelerates: it switches from real time to a queue-based, event-to-event loop."
2509.17158,2509.17158_S011,"Notifications add realism and complexity to environments, potentially creating different agent behaviors based on whether the environment is notification-rich or notification-poor."
2509.17158,2509.17158_S012,"even if the notification policy doesn't alert the agent when messages arrive from contacts, the agent can still proactively check for new messages by browsing the user's inbox."
2509.17158,2509.17158_S013,"the agent is initialized from this first notification, starts checking messages, and requests the password in the Chats app"
2509.17158,2509.17158_S014,"The agent reacts to this email notification by stopping searching the Chats app, processes the Email, extracts the code, forward it to the father, and report success to the user."
2509.17158,2509.17158_S015,"the agent resumes upon the send_message_to_agent notification, and looks for the mother's reply in the Chats app (where it previously requested it)."
2509.17158,2509.17158_S016,"This unlocks a breadth of new scenarios requiring the agent to adapt at test-time to either ignore incoming events or to be always-on and proactive, performing actions in due time."
2509.17158,2509.17158_S017,The agent runs asynchronously and interacts with the user and the environment through a dedicated interface.
2509.18847,2509.18847_S001,"Tool-augmented large language models (LLMs) are typically trained via supervised imitation learning or coarse-grained reinforcement learning, approaches that primarily optimize one-shot tool calls."
